medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude
27229702DD569CE51B9A3E8DA84242F6,CDC5EB1E2576CA45F495165C9AFAC8E9,VTS,1,,2013-02-02 12:33:00,2013-02-02 12:48:00,1,900,2.94,-74.006844,40.730358,-73.98056,40.751057
57C18208C2E3B3E87B0BBF86E3B4E4B1,8F9E209573FADAB518CF559034A157DF,VTS,1,,2013-02-02 13:29:00,2013-02-02 13:32:00,1,180,.61,-73.988876,40.748482,-73.98568,40.755459
C67E4F9B7A376BBC3228DE494BF000B6,DF3B0246A6AA350B5611F6D2E495054B,VTS,1,,2013-02-02 13:24:00,2013-02-02 13:37:00,3,780,1.91,-73.995872,40.738621,-74.002045,40.724411
517C6B330DBB3F055D007B07512628B3,D381717FB7BF1F2C15D6443ADCE8F825,VTS,5,,2013-02-02 13:49:00,2013-02-02 13:49:00,1,0,.00,0,0,0,0
65BC9D2CB01498ED366C3ADB9B5AE9AB,1E996FE11089BC566BA12A4B55C0E888,VTS,1,,2013-02-02 13:31:00,2013-02-02 13:37:00,1,360,1.60,-74.001419,40.714771,-74.0131,40.702419
47537578B06C874F6B1AC6AE4250069F,FF951CAAB9463E107721EBCAA9F94E2A,VTS,1,,2013-02-02 11:19:00,2013-02-02 11:32:00,1,780,3.28,-73.954536,40.773338,-73.995338,40.769493
2F23DB94BEC8DB54832F7CD4EDFFCDBE,F547CD1571A30A47633BADC46BE71CDC,VTS,1,,2013-02-02 13:34:00,2013-02-02 13:50:00,1,960,1.84,-73.991257,40.750343,-73.970543,40.752472
D2D1721E80B894C8C87955255081CB5B,07998FBF22EE5472DA0659B11C639048,VTS,1,,2013-02-02 13:37:00,2013-02-02 13:45:00,1,480,2.63,-74.016273,40.706852,-74.006645,40.74411
97D167499FF0A1F60E55656B291801D7,CB11E228159B054004187236ABAB2774,VTS,1,,2013-02-02 14:44:00,2013-02-02 14:47:00,5,180,1.03,-74.001831,40.75116,0,0
8F145898D2BB467A475DC9C84E17D11D,1CDD6D4A911C18A6F8E41AC96FAA557B,VTS,1,,2013-02-02 13:25:00,2013-02-02 13:32:00,6,420,1.31,-73.96817,40.758656,-73.954689,40.769764
CF8167A84734CF65B00D8D32F6A6737A,6067D592BE38133556DBD68DA07E2D24,VTS,1,,2013-02-02 13:22:00,2013-02-02 13:34:00,2,720,1.57,-73.947807,40.783489,-73.962151,40.763412
DDF66F69E5A985A19C1C60BF291F3B5E,CF79B79DE09A37B03C1C351F2FE3EF0F,VTS,1,,2013-02-02 13:23:00,2013-02-02 13:32:00,6,540,1.18,-73.995857,40.759182,-73.985001,40.771801
F920D6FCA90502CC780348B1AC364596,07CADC7E2E640735AE1F5BD948B74F6C,VTS,1,,2013-02-02 13:28:00,2013-02-02 13:34:00,1,360,1.01,-73.962128,40.779091,-73.963165,40.769135
6B86F194A0E024B7E3F9F9C49141FD7C,D315B806ACDF9325A3C7FFCE807F2F92,VTS,1,,2013-02-02 13:25:00,2013-02-02 13:31:00,1,360,1.32,-73.989273,40.757442,-74.001579,40.752365
AF672B3335BBF70EDEC4597E9ADCFDB3,99B79A757F586623576C560395EFA76B,VTS,1,,2013-02-02 13:34:00,2013-02-02 13:42:00,1,480,1.17,-73.968864,40.767227,-73.98275,40.762711
2EF20126A74EC08C5DAFBDB13A9056A2,F82FD2163BFE67FB9A07F71C6B0D39C1,VTS,1,,2013-02-02 13:39:00,2013-02-02 13:58:00,1,1140,3.61,-73.992546,40.748852,-73.958817,40.783463
0659F329CF648F1C3FF29F0FB4B1BF72,6F451C863886C5C6C2A7E4DE4C1B7836,VTS,1,,2013-02-02 13:38:00,2013-02-02 13:42:00,3,240,.60,-73.986481,40.730324,-73.986481,40.730324
7B0E6AC6B68770FF68A1410C4F953619,038143325EB6555252D7C367644ABE1F,VTS,1,,2013-02-02 13:11:00,2013-02-02 13:13:00,1,120,.43,-74.003586,40.723419,-74.006653,40.720654
219F8CFAB081F561EE59AFFC499F8BA2,4B69731073498A78F91DD33A530E5E13,VTS,1,,2013-02-02 14:11:00,2013-02-02 14:33:00,1,1320,3.03,-73.989632,40.75219,-73.978584,40.785568
E3299902117B8FBFB0D4776FF642D050,6BEA73C76708E9EFFBD78E98F95C0322,VTS,1,,2013-02-02 14:30:00,2013-02-02 14:36:00,5,360,1.13,-73.982193,40.768291,-73.986481,40.755592
5314D17CCFB6C27713FA1231AD3459F2,EAD5F9471AED96F5C9306C8377F0C315,VTS,1,,2013-02-02 13:45:00,2013-02-02 13:50:00,1,300,.83,-73.975616,40.760807,-73.983376,40.755756
A21B2BFB5B62823486D7B9DE820AE8C2,AAA4F8728742827FE5C3F30FE24EA984,VTS,1,,2013-02-02 12:45:00,2013-02-02 12:56:00,5,660,2.99,-73.972343,40.791328,-73.940628,40.81424
C82249C67D41B32F8F34303381505A4B,9C8A0ED90AFC5FAD4483D89DF7B2B8BC,VTS,1,,2013-02-02 13:31:00,2013-02-02 13:37:00,2,360,.70,-73.973328,40.757408,-73.984039,40.759865
0067C755A2988CB8FA17AFCFE987B6A1,BBB738A4E3184BA6F3F4432142CC3EB4,VTS,1,,2013-02-02 13:32:00,2013-02-02 13:36:00,1,240,.50,-73.959976,40.779388,-73.956512,40.774799
DC888C3925E3B3E09814A7EBD032B266,6EAAF98F12391A76087604821129794F,VTS,1,,2013-02-02 14:39:00,2013-02-02 14:48:00,1,540,.17,-73.985916,40.744095,-73.989571,40.761196
53AABC79B2B852704E11A7408D76FE80,A47116A31828E7779F60744F96D9B588,VTS,1,,2013-02-02 13:17:00,2013-02-02 13:33:00,1,960,3.33,-73.985153,40.768658,-73.950554,40.771263
51DB8B809F0FECD0F12F2AD4BDC00CE6,E750AA27D3DB44B218CA0A618AC43D9B,VTS,1,,2013-02-02 14:08:00,2013-02-02 14:36:00,1,1680,9.53,-74.013054,40.707806,-73.953514,40.806984
18A5CF174D916625073B2D588707040E,34DB0C17BCE7611576C2B5260C9D6843,VTS,1,,2013-02-02 13:28:00,2013-02-02 13:44:00,1,960,3.31,-73.978325,40.777241,-73.947983,40.804485
D83BF451B46974F22850BA3DBBA7729E,854FF1C5DBA992BC42733835E8601132,VTS,1,,2013-02-02 14:35:00,2013-02-02 14:47:00,5,720,1.71,-73.998795,40.745518,-73.985481,40.731613
1F2D2A9CE30FEEFD73783E5140FB97DB,4A8074EAE3003119C614D0C3473B2CA9,VTS,1,,2013-02-02 14:48:00,2013-02-02 14:54:00,1,360,1.56,-73.988876,40.758953,-74.002151,40.746819
F9C77A4243E0FC0766C3033B11CCB466,C3847C4DE2EDF1067B353F23AC597703,VTS,1,,2013-02-02 13:29:00,2013-02-02 13:39:00,1,600,1.26,-73.98172,40.748856,-73.993393,40.739613
8D703561DA6CDC7AA1A167E04A9210A7,7954C46FFFAD655FB0D967EF84B7A4C2,VTS,1,,2013-02-02 13:36:00,2013-02-02 13:47:00,1,660,1.03,-73.981956,40.765259,-73.970757,40.764683
AF1C751AC62E231FF84C83B83F81229A,407577F57D8F9A3FE75622A43EA0578C,VTS,1,,2013-02-02 14:47:00,2013-02-02 15:05:00,3,1080,4.66,-73.982201,40.771576,-73.937698,40.816135
FE2C9B033BB693BC7CD7EF9521B31DE8,BDCF25E3D8D9C70D6D67829671665ABD,VTS,1,,2013-02-02 13:34:00,2013-02-02 13:43:00,6,540,1.51,-73.991684,40.72678,-74.001251,40.740051
4D474BE477DB80C27F04F0469BB92EC1,69AAD10D3A88F5C5DFDE5C3D51C8B7FC,VTS,1,,2013-02-02 14:42:00,2013-02-02 14:46:00,2,240,.68,-73.96907,40.755974,-73.975151,40.751781
AD430EE39BBB70C317EF2509909FCC2B,65EF7CC5FB7BA0B420AB6D65DCA2777E,VTS,1,,2013-02-02 14:35:00,2013-02-02 14:44:00,2,540,1.53,-73.969429,40.798054,-73.981918,40.778633
69C9DCBC1090B4811286FFA548C58088,41DC2BC7D6E4FF1533CA259B0C874EF6,VTS,1,,2013-02-02 14:56:00,2013-02-02 15:00:00,2,240,.35,-73.988335,40.748337,-73.990311,40.750362
FCC037120B4287337868BA53FD007782,41971CF8AA2F799AD4A6352ABC697174,VTS,1,,2013-02-02 14:37:00,2013-02-02 14:49:00,1,720,2.60,-73.977654,40.757599,-74.005417,40.739456
C910B8C485654090DC6BA41DF6FCD8FB,8C68BE2EFE39DD0A45BDEE55763D1564,VTS,1,,2013-02-02 14:30:00,2013-02-02 14:37:00,3,420,1.36,-73.954681,40.783363,-73.961433,40.768482
C94E174228E57BC75B262DB950CCF547,31FA51EBDABF7C25FE5A2F94F9FEDEEE,VTS,1,,2013-02-02 14:50:00,2013-02-02 14:59:00,1,540,2.31,-74.016594,40.704796,-74.000725,40.727245
A11D2D915C5D854AEE69C8A9A52A4AF8,D33F013E8A1D67291C8A49416CA9F7C7,VTS,1,,2013-02-02 15:33:00,2013-02-02 15:49:00,1,960,2.20,-73.979805,40.735245,-73.993233,40.72266
B1D2DCC51A1C8DE4F6C985B00DFA6CC7,54C47775DEAA465EA725588D362C2B92,VTS,1,,2013-02-02 13:13:00,2013-02-02 13:28:00,5,900,3.44,-73.95002,40.772003,-73.987778,40.749416
135A8EDC6EBD6F4397B7A6D281C75AB0,5C1E9A47CD1FEA03F09AE0A6197405DE,VTS,1,,2013-02-02 14:53:00,2013-02-02 15:07:00,1,840,3.95,-74.004593,40.706791,-73.982208,40.739883
B2B089B939CB4A0A64D42CBFC74059BD,498B394B7F45908BD2648D6B94E27DBE,VTS,1,,2013-02-02 14:28:00,2013-02-02 14:34:00,1,360,2.26,-73.95536,40.777046,-73.936882,40.804176
0A48D418CEC232DBA6AC8B1D89133CA4,66D0CB86A84D35070AA1ABC3F1BFBC2A,VTS,1,,2013-02-02 14:24:00,2013-02-02 14:39:00,6,900,2.98,-73.97773,40.729332,-73.973183,40.761414
DF29E029E53F6AFB106D520C6B0EAA1C,85D89E3DECAE1857A330D5F396895E76,VTS,1,,2013-02-02 13:39:00,2013-02-02 13:42:00,1,180,.80,-73.954758,40.787598,-73.956345,40.781261
FDD65AC3468B2A12AF0D3577D64FBF76,D3F049757A7934973F22A4E15A909581,VTS,1,,2013-02-02 13:37:00,2013-02-02 13:40:00,2,180,.63,-73.973412,40.752708,-73.969658,40.758373
35A5A89EEDD357DEF9E83650E20305F5,AD6ED42D6ED9E1F8D909668B4001A2DB,VTS,1,,2013-02-02 13:32:00,2013-02-02 13:45:00,1,780,1.39,-74.003349,40.7327,-73.991341,40.72319
0CA06825E31D118DED987821A7EDA3FE,AFACF8312244283B1FC901B06D7979A0,VTS,1,,2013-02-02 12:02:00,2013-02-02 12:21:00,1,1140,4.87,-73.951408,40.769268,-74.000885,40.743011
D2EF609E0144B2FF8BA7A1785E4EED7D,FF0687D264FD797E37C4B0590A8A9A9D,VTS,1,,2013-02-02 14:49:00,2013-02-02 14:59:00,1,600,1.66,-73.99099,40.751163,-73.975288,40.755211
090DFC82C624A617EC0E80818B484427,A9203416E60A5ECFB973D48986DA57C3,VTS,1,,2013-02-02 14:57:00,2013-02-02 15:02:00,1,300,.50,-73.975914,40.755344,-73.97068,40.752178
6BCAEBA880046985998B8619300671E1,5C9F9B6030D3FE9EAC2317CE9EB8C55F,VTS,1,,2013-02-02 11:42:00,2013-02-02 11:51:00,1,540,1.65,-73.977287,40.760914,-73.985443,40.753399
1164E4999B0CE80E0197570F8B41DD44,20D9DC9E84B109BA76C5A17CB931706D,VTS,1,,2013-02-02 14:23:00,2013-02-02 14:26:00,6,180,.63,-73.990997,40.73386,-73.995552,40.726551
27520D444D1769FEB01940F51DAD1141,9BAE863453DEACEC731CE8C57911F1CE,VTS,1,,2013-02-02 13:11:00,2013-02-02 13:21:00,1,600,2.02,-73.99868,40.739964,-73.982437,40.757385
8DD228B9D2496410952EA9BA9B666641,313F66DD09C308EADA3B307F6B8CF7A9,VTS,1,,2013-02-02 14:11:00,2013-02-02 14:18:00,2,420,.70,-73.999802,40.7332,-73.993744,40.737724
D54D49C6DA0EC550A9A5EC4D6E2379F7,839393F81DA5500E60E7C8608C559497,VTS,1,,2013-02-02 13:54:00,2013-02-02 14:07:00,1,780,4.74,-73.955582,40.768257,-73.984673,40.722618
144C0D2F6A4AFDAA59644AFB452F408F,4D5748840281FA651AC58E2AFC00BEB8,VTS,1,,2013-02-02 14:12:00,2013-02-02 14:18:00,1,360,.86,-73.980186,40.783806,-73.990402,40.728806
70F9798AA5CD4F5ED6E5FE6C95FEC92A,CF4E90FAC9A5A20D0F4DD81F081C364C,VTS,1,,2013-02-02 14:42:00,2013-02-02 14:58:00,1,960,.34,-73.992607,40.72002,-73.961578,40.761181
4235B84E89BCBDF56662F123DF30111B,D504756A0C2B898B6771821CDA0B7CF5,VTS,1,,2013-02-02 13:30:00,2013-02-02 13:33:00,1,180,.90,-73.983612,40.74699,-73.975708,40.755932
B1F31138576E92C56259AAB60FE7F9C5,1801742B8A7BD90C992E9FAEF2D0509B,VTS,1,,2013-02-02 14:54:00,2013-02-02 14:59:00,1,300,.13,-73.975906,40.756908,-73.960587,40.762283
96E920D1D4069633D511E4BF73A70C9A,08546BE69295143FD56B2E46AFF5BC3C,VTS,1,,2013-02-02 14:22:00,2013-02-02 14:40:00,1,1080,2.31,-73.977814,40.732845,-73.992821,40.754772
C021754E6E1E3E2486B824011A0FCF20,C61D8EAE79C4F1A6B1179386F7FEE9D0,VTS,1,,2013-02-02 14:43:00,2013-02-02 14:43:00,1,0,.12,0,0,0,0
D969DA336C0DBBD7EBA2582AC43ECDED,CCAEC43065445ABB9F4649148B36720C,VTS,1,,2013-02-02 14:39:00,2013-02-02 14:50:00,1,660,1.10,-73.998878,40.745941,-73.989723,40.739403
9A807F33A9B6BEF955956159ADADCC22,C3297C766813D0B9B9B77B5E1C132125,VTS,1,,2013-02-02 14:52:00,2013-02-02 15:06:00,1,840,3.09,-73.971596,40.797256,-73.967102,40.766659
D345D558D1922836418890C90E375DBD,86F414E1BEC52D3F50A7C81EFEFB00D1,VTS,1,,2013-02-02 13:25:00,2013-02-02 13:37:00,1,720,1.60,-73.995644,40.759624,-73.98204,40.767624
190AFA20F0CD4BA7FD801897556DF728,47C059F6EA30A4C14392041FDA271BB6,VTS,1,,2013-02-02 14:04:00,2013-02-02 14:18:00,1,840,2.59,-73.978394,40.751995,-73.982864,40.728195
5AA968AE6E684305C7F020F00E4BD0DB,3783B84D1D0D118DB6A83B148B7E9112,VTS,1,,2013-02-02 15:25:00,2013-02-02 15:34:00,1,540,1.12,-73.948753,40.77821,-73.955101,40.788422
87EE3188A57FBD88E36F77AC9AD924C7,AA77C06C2C6FAA2B3823E3D691C42F95,VTS,1,,2013-02-02 14:15:00,2013-02-02 14:40:00,3,1500,5.20,-74.00338,40.733536,-73.963181,40.674812
B33D3A4EECF3E2617C5AA7AF0D1FEABE,6F2184ACDAA95090EA90A03C908408E0,VTS,1,,2013-02-02 14:29:00,2013-02-02 14:34:00,1,300,.73,-74.002701,40.728741,-74.004646,40.734257
2A5D020882284998000DC865F7BB21D5,4C7C5916D1357CA0544DEF3C2503C37A,VTS,1,,2013-02-02 14:41:00,2013-02-02 14:51:00,6,600,2.22,-73.959641,40.781967,-73.979927,40.770683
FB7BD053E8340DF0CD840D62D646173C,7E75832CD90D8281649C4C7B55CCD849,VTS,1,,2013-02-02 14:45:00,2013-02-02 14:59:00,1,840,2.74,-73.990677,40.755817,-73.959908,40.770756
96D1DCA103093776E07A6956314E33D8,9B3F7A3CF03E6221EF5C58D967CD8969,VTS,1,,2013-02-02 14:11:00,2013-02-02 14:20:00,2,540,1.89,-73.97319,40.748417,-73.980316,40.727852
9894A3D02E3EC866FD70CA25E24F092E,E28E161B7FA30EE03CFE0C44B31AB910,VTS,1,,2013-02-02 14:10:00,2013-02-02 14:20:00,5,600,2.10,-73.959023,40.781013,-73.971985,40.799614
E686580C1A4A1EB60286F0F0BE98B247,3308B2E004FEA58DD086AEFFD4859502,VTS,1,,2013-02-02 14:47:00,2013-02-02 14:59:00,1,720,.33,-74.000603,40.737217,-73.957336,40.722237
7A60A7B144A615C5AEE7EB1AD260C0EC,1D138AF9981D63F636FCA2BF1BD85DEE,VTS,1,,2013-02-02 14:41:00,2013-02-02 14:48:00,5,420,4.04,-73.786888,40.644356,-73.786888,40.644356
57F6AAA1BE7D7DE8647EA6203D794DD8,843950CAF33F40FB6ACC8E2AC49891E6,VTS,1,,2013-02-02 14:43:00,2013-02-02 14:47:00,1,240,1.00,-73.995461,40.73933,-73.996239,40.748413
096F1B5831E8541B4E0216CEE214F415,033F9637B4246B57EAEDB302A0360A31,VTS,1,,2013-02-02 14:00:00,2013-02-02 14:13:00,1,780,1.55,-73.98098,40.754375,-73.965622,40.771175
66ACBF39EA7BB90706FF17CB6D401C19,F1DDD2500254D9F74E56DFD4B5398B90,VTS,1,,2013-02-02 14:42:00,2013-02-02 14:53:00,6,660,1.69,-73.96389,40.774475,-73.96801,40.756294
7AA26023969B223FB37CB83CD53BDFED,B1B7A4ACDF22D0DB50FE16F907AB5C62,VTS,1,,2013-02-02 14:14:00,2013-02-02 14:21:00,2,420,1.26,-73.97551,40.752193,-73.965614,40.762836
C55EB8A587B657B86C69CFD5253BEBB0,501D02B4350ADBD31E71781C52401DB4,VTS,1,,2013-02-02 14:11:00,2013-02-02 14:21:00,1,600,1.94,-73.954124,40.790268,-73.971329,40.766697
842EFEB7B0FB42096D2CF52C15660755,62BF9F1EDA126ECFA990337906D01CEB,VTS,1,,2013-02-02 14:20:00,2013-02-02 14:26:00,1,360,.98,-73.975395,40.749481,-73.974983,40.758301
1855E1F1B1D92297C93CA62CAB39FEF6,75D0B3920B2C322003011F7F4DDBF03B,VTS,1,,2013-02-02 14:13:00,2013-02-02 14:26:00,1,780,2.09,-73.974113,40.747509,-73.993286,40.722446
CB83A714FC32B0C5ACCD1B0F7E0D093D,20FAA7EEE33E20041C150D032BA8DACA,VTS,1,,2013-02-02 14:28:00,2013-02-02 14:50:00,2,1320,11.53,-73.872993,40.773968,-73.786339,40.648155
B4D42419A3306166A0C953F5113C95CA,4D7172BFF2D89996708FC7CBF318D128,VTS,1,,2013-02-02 14:10:00,2013-02-02 14:23:00,6,780,2.41,-73.946945,40.775856,-73.974052,40.762337
88B4CA0947B3E2310444E985E7224877,ACC5A1863A74C318F7D3031CBD6A4A1A,VTS,1,,2013-02-02 14:51:00,2013-02-02 14:53:00,1,120,.57,-73.986847,40.776546,-73.980408,40.781399
A11B604A46C955FDA3C71C7DAB6235B4,4D9ACC75B1E9BBC50B9C6A4F7516D3F2,VTS,1,,2013-02-02 14:48:00,2013-02-02 14:53:00,1,300,.97,-73.952774,40.778107,-73.952759,40.768284
26D4A84E4A501B071A567C746962E9FB,DB01370954D4D541A42884118A253EBE,VTS,1,,2013-02-02 13:32:00,2013-02-02 13:36:00,1,240,.72,-74.009766,40.70998,-74.004692,40.716347
7656BF1717754285A2A8D6ED1A11AEAB,18D6B5810537B99D1241064E193200C9,VTS,1,,2013-02-02 14:40:00,2013-02-02 15:12:00,5,1920,5.70,-73.99292,40.741867,-73.959511,40.767227
45A8C77477E953C8016C8B7B9C94EBFC,118658986E6CD1778FE7BDF86A227B1F,VTS,1,,2013-02-02 14:54:00,2013-02-02 15:11:00,1,1020,2.34,-73.986336,40.761463,-73.994995,40.734085
7897D345AFCED69A5B2844CF084E2DE8,CE108D6A485FC0C17ABDB30514F0D083,VTS,1,,2013-02-02 15:09:00,2013-02-02 15:14:00,6,300,.87,-73.984589,40.759148,-73.993103,40.757687
6EFA23D493A3A96B52AABF10FE9DB620,6B4287789891DD1A83AAE61C3B19005F,VTS,1,,2013-02-02 14:52:00,2013-02-02 15:02:00,2,600,1.28,0,0,0,0
587C59CC3691D096AD00B35D98337618,6186DD65BB3AA87A4276F529F33716B0,VTS,1,,2013-02-02 14:52:00,2013-02-02 14:59:00,1,420,1.34,-73.985054,40.77824,-73.990715,40.765011
439BCFCDB9B8802FEA0AE2151AA28E0A,F40A0C361516BBA5A77E1C8457912C9D,VTS,1,,2013-02-02 12:52:00,2013-02-02 13:05:00,1,780,1.68,-73.991226,40.755466,-73.982391,40.768906
2784C9AEF246A2A01010C488B84E93D1,B69FF8BBE4F55445C2FD203C7FFC3B37,VTS,1,,2013-02-02 15:08:00,2013-02-02 15:13:00,5,300,1.21,-73.979538,40.781487,-73.979538,40.781487
43A30422BAF904468A8DB24DF4E1384C,37B6B5C100A49B001EE844036299423F,VTS,1,,2013-02-02 15:12:00,2013-02-02 15:21:00,1,540,3.00,-73.988678,40.778118,-73.95974,40.808617
CDF79349B6034EBFB44264FFDC07DE56,8D4FD6B9194A74E866AFBCD3616BD2A9,VTS,1,,2013-02-02 13:45:00,2013-02-02 14:06:00,5,1260,9.64,-73.862701,40.769073,-73.983437,40.743927
3A2B9284027590F7B6A865A33C25C57E,AC2FF2AADFD3803E304CE1C2E2C21D62,VTS,1,,2013-02-02 14:46:00,2013-02-02 15:02:00,2,960,3.86,-73.994759,40.745323,-73.952438,40.772308
DE199DCD4B9B99E6E87D69BC16A49FA3,C8669DB704DDF4A363BE6080D804ABDE,VTS,1,,2013-02-02 13:37:00,2013-02-02 13:48:00,1,660,1.24,-73.991631,40.751453,-73.996864,40.762833
DA1DB7BE74F5FC5E9F5181A562DC312E,D94920BD08849EF6323D0B11ED248300,VTS,1,,2013-02-02 14:43:00,2013-02-02 14:53:00,2,600,1.76,-73.989098,40.721375,-74.007927,40.712063
9364D7B4997CF34F9FA76664DD20E0EE,8EC333279D1A8F0B9198A9616857DFBF,VTS,1,,2013-02-02 14:51:00,2013-02-02 15:01:00,1,600,1.40,-73.953293,40.772511,-73.960068,40.760471
129EB1CA344C038A54D157CB14D346FA,E10B59EFAAA71F016C937657C5B3E997,VTS,1,,2013-02-02 13:28:00,2013-02-02 13:52:00,2,1440,4.54,-73.95224,40.775528,-73.998772,40.737141
AA5F0613C76891C045AC4F1989DA2334,80E3E61C61A796D9614BB890317711DA,VTS,1,,2013-02-02 14:57:00,2013-02-02 15:08:00,1,660,3.69,-73.987717,40.724182,-73.958214,40.768703
21DBDDC1711CC9137A1457C01903761A,616B46824BB6975885D29C5273D9EA63,VTS,1,,2013-02-02 14:31:00,2013-02-02 14:38:00,2,420,.80,-73.967148,40.764275,-73.965927,40.758499
4C36573D189856891FDBCD4863BEDE94,14D862BBC1E1418BE27E38B563738173,VTS,1,,2013-02-02 13:40:00,2013-02-02 13:47:00,1,420,1.07,-73.976173,40.788937,-73.966263,40.794659
B6A314380DFBBE115B8D9A5034091800,FBE5AD366604F294EF218D8DCC9D3080,VTS,1,,2013-02-02 14:46:00,2013-02-02 15:00:00,1,840,1.85,-73.997559,40.761902,-73.996262,40.749249
C3C01F016F8CA8D3A34A699D93AF307C,814FCA5CDEC1EF9C63C6E04EDE7AFD81,VTS,1,,2013-02-02 14:21:00,2013-02-02 14:34:00,1,780,3.52,-73.970604,40.764736,-73.96756,40.802746
1F274ADB773D64B3B1E56FAE5F24A19B,190F6381598A8A3C5B5FDFB7343CEDBA,VTS,1,,2013-02-02 13:39:00,2013-02-02 13:49:00,1,600,.92,-73.991608,40.759819,-74.002724,40.756023
DE199DCD4B9B99E6E87D69BC16A49FA3,C8669DB704DDF4A363BE6080D804ABDE,VTS,1,,2013-02-02 12:59:00,2013-02-02 13:05:00,1,360,.59,-73.979874,40.730305,-73.985474,40.72345
CEEE11949C17DF1A1A742EDB90FA8C59,AF963D41007FA84A3F2ABC278B66CDF3,VTS,1,,2013-02-02 13:36:00,2013-02-02 13:50:00,1,840,1.69,-74.007599,40.743092,-73.99733,40.724476
9DDA105D5884AE9750D9481E92E2748F,5428B36C5AF5AECE8A362BDA440449F9,VTS,1,,2013-02-02 13:36:00,2013-02-02 13:48:00,1,720,3.46,-73.978348,40.752239,-73.978195,40.715752
562C0CA2C95E11C5CC27FEC71951143A,9E95FBECDD2D749CE61114AE889C672D,VTS,1,,2013-02-02 12:55:00,2013-02-02 13:03:00,6,480,1.14,-73.976913,40.733742,-73.9897,40.733376
693AB90E275CC6261A3E0F56CE94441C,814C788D1E349AEC535D3077A51B4599,VTS,1,,2013-02-02 14:54:00,2013-02-02 15:09:00,6,900,1.95,-74.011742,40.710167,-73.988487,40.723259
67D7E407C25038B0CDDE600BD2F5244F,518F5695F2D22A0E2316C74649787AC5,VTS,1,,2013-02-02 13:37:00,2013-02-02 13:44:00,1,420,1.87,-73.962395,40.772953,-73.952141,40.773056
4490EC0C71737BE1B3390C6F524771EA,D997070D9CA9764BB1B8238D9E31BCAF,VTS,1,,2013-02-02 13:40:00,2013-02-02 13:47:00,2,420,.88,-73.9925,40.742523,-73.983711,40.749626
9B4420CBAFD6EFE0433A7B943F4A3D92,42AE60031FA2FA2EB1A53C4169E1120F,VTS,1,,2013-02-02 13:49:00,2013-02-02 13:56:00,5,420,1.64,-73.990639,40.751072,-73.980812,40.764069
7219E4C7C68C04DCCCFBA39D793AC641,1ECEA5BB7DB6AA54C9635A596B2AAA77,VTS,1,,2013-02-02 13:48:00,2013-02-02 13:56:00,1,480,1.00,-73.986778,40.758236,-73.9963,40.767147
A2712BB16EA4A5EFCD463EE01DE5CA12,1827F091B137E4E4F56DD0188EE1C94D,VTS,1,,2013-02-02 15:18:00,2013-02-02 15:22:00,1,240,1.14,-73.995239,40.744598,-74.000183,40.732159
E9810A32F0E149A78AA6C1F3BF6A4BD5,78CB989FCC23019EE6253C8E77B387D4,VTS,1,,2013-02-02 14:49:00,2013-02-02 14:57:00,6,480,1.34,-73.998436,40.719875,-73.99678,40.733181
A454676AB9B4B292BD1F24009B78E6E2,AAA1CF029954DF4B9875EAE3723D5178,VTS,1,,2013-02-02 15:04:00,2013-02-02 15:10:00,1,360,1.15,-73.991722,40.754433,-73.978767,40.766697
87F124A6D50E251514A7855C766761AE,5705334C4D94D700B0A0DD28D0C56870,VTS,1,,2013-02-02 13:32:00,2013-02-02 13:52:00,2,1200,5.40,-73.970375,40.764992,-74.014427,40.717209
79AA245159446C0B73BD5CE5DB6228A5,0968D9AE428CE949B76C3BF7B8DF0192,VTS,1,,2013-02-02 14:30:00,2013-02-02 14:41:00,1,660,1.31,-73.999924,40.761513,-73.978188,40.752499
00790C7BAD30B7A9E09689A13ED90042,F532BF602E32383CEF320E3E569536D2,VTS,1,,2013-02-02 13:40:00,2013-02-02 13:47:00,5,420,1.15,-73.989113,40.745407,-74.002792,40.750458
AB89F24DEC0C91478A174DC376CC6786,3ABB9D7AB93EC796365E38C741EEBFB0,VTS,1,,2013-02-02 15:11:00,2013-02-02 15:23:00,5,720,1.58,-73.986183,40.733971,-73.991013,40.750069
355AF42C47E92BB0B9122D6F514A20DD,C83B30058742BF72F45E08C4D65847DA,VTS,1,,2013-02-02 13:35:00,2013-02-02 13:54:00,1,1140,3.13,-73.947037,40.771915,-73.987015,40.765945
DC603E7F4F7ED742461CA17C1FD3F4D6,66C32FE05FF3FF19E499EDE330489328,VTS,1,,2013-02-02 15:26:00,2013-02-02 15:31:00,5,300,1.33,-74.041367,40.713612,-74.015411,40.710182
33955A2FCAF62C6E91A11AE97D96C99A,C5D797C03D817ED5EE0361221C783680,VTS,1,,2013-02-02 14:39:00,2013-02-02 15:09:00,2,1800,4.71,-74.005257,40.720638,-73.966858,40.77153
4D85BA8EC586E2B4A3D63B45F911C1A4,70577E00662E96CDE177A8F5B431DA8F,VTS,1,,2013-02-02 14:52:00,2013-02-02 15:13:00,1,1260,7.36,-73.987404,40.687939,-73.973259,40.739166
